Milliseconds since Epoch,Speed,Watt,Ampere,Altitude,GPS Speed,ECS Temperature,Battery Percentage,Battery Voltage,Battery Capacity,Battery Temperature,Remaining Mileage,Total Mileage,Latitude,Longitude
1631544491000.00,24.258,292.4168,8.06,533.43555,0,41,70,36.28,8108,39,31.5,50.121,31.592701,-8.024975
1631544492000.00,24.33,301.9625,8.33,533.43555,0,41,70,36.25,8107,39,31.5,50.122,31.592701,-8.024975
1631544493000.00,24.385,304.58398,8.4,533.43555,0,41,70,36.26,8107,39,31.5,50.124,31.592701,-8.024975
1631544494000.00,24.284,295.8816,8.16,533.43555,0,41,70,36.26,8106,39,31.5,50.127,31.592701,-8.024975
1631544495000.00,24.102,311.7681,8.61,533.43555,0,41,70,36.21,8105,39,31.5,50.129,31.592701,-8.024975
1631544496000.00,24.125,320.547,8.85,533.43555,0,41,70,36.22,8105,39,31.5,50.133,31.592701,-8.024975
1631544497000.00,24.125,314.38962,8.68,533.43555,0,41,70,36.22,8104,39,31.5,50.135,31.592701,-8.024975
1631544498000.00,23.717,314.38962,8.68,533.43555,0,41,70,36.22,8104,39,31.5,50.136,31.592701,-8.024975
1631544499000.00,23.96,314.38962,8.68,533.43555,0,41,70,36.22,8104,39,31.5,50.138,31.592701,-8.024975
1631544500000.00,23.836,363.6436,10.09,533.43555,0,41,70,36.04,8100,39,31.5,50.143,31.592701,-8.024975
1631544501000.00,23.836,347.2578,9.63,533.43555,0,41,70,36.06,8099,39,31.5,50.143,31.592701,-8.024975
1631544502000.00,23.841,351.585,9.75,533.43555,0,41,70,36.06,8098,39,31.5,50.149,31.592701,-8.024975
1631544503000.00,23.963,349.6152,9.69,533.43555,0,41,70,36.08,8098,39,31.5,50.151,31.592701,-8.024975
1631544504000.00,24.116,333.925,9.25,533.43555,0,41,70,36.1,8097,39,31.5,50.153,31.592701,-8.024975
1631544505000.00,23.943,331.4898,9.18,533.43555,0,41,70,36.11,8096,39,31.5,50.155,31.592701,-8.024975
1631544506000.00,24.57,322.5472,8.92,533.43555,0,41,70,36.16,8095,39,31.5,50.157,31.592701,-8.024975
1631544507000.00,24.726,271.59882,7.48,533.43555,0,41,70,36.31,8095,39,31.5,50.161,31.592701,-8.024975
1631544508000.00,24.388,269.4944,7.42,533.43555,0,41,70,36.32,8094,39,31.5,50.162,31.592701,-8.024975
1631544509000.00,24.503,289.2313,7.97,533.43555,0,41,70,36.29,8093,39,31.5,50.164,31.592701,-8.024975
1631544510000.00,24.601,285.75967,7.87,533.43555,0,41,70,36.31,8092,39,31.5,50.166,31.592701,-8.024975
1631544511000.00,24.619,258.51962,7.11,533.43555,0,41,70,36.36,8092,39,31.5,50.17,31.592701,-8.024975
1631544512000.00,24.639,257.5704,7.08,533.43555,0,41,70,36.38,8091,39,31.5,50.172,31.592701,-8.024975
1631544513000.00,24.552,276.6822,7.62,533.43555,0,41,70,36.31,8090,39,31.5,50.18,31.592701,-8.024975
1631544514000.00,24.552,271.59882,7.48,533.43555,0,41,70,36.31,8086,39,31.5,50.18,31.592701,-8.024975
1631544515000.00,24.431,277.4084,7.64,533.43555,0,41,70,36.31,8085,39,31.5,50.185,31.592701,-8.024975
1631544516000.00,24.636,274.8667,7.57,533.43555,0,41,70,36.31,8084,39,31.5,50.187,31.592701,-8.024975
1631544517000.00,24.847,248.8392,6.84,533.43555,0,41,70,36.38,8084,39,31.5,50.189,31.592701,-8.024975
1631544518000.00,24.24,250.068,6.87,533.43555,0,41,70,36.4,8083,39,31.5,50.194,31.592701,-8.024975
1631544519000.00,24.24,309.3188,8.54,533.43555,0,41,70,36.22,8082,39,31.5,50.194,31.592701,-8.024975
1631544520000.00,24.521,317.38632,8.77,533.43555,0,41,70,36.19,8081,39,31.5,50.199,31.592701,-8.024975
1631544521000.00,24.521,282.75,7.8,533.43555,0,41,70,36.25,8080,39,31.5,50.199,31.592701,-8.024975
1631544522000.00,24.463,282.414,7.78,533.43555,0,41,70,36.3,8079,39,31.5,50.204,31.592701,-8.024975
1631544523000.00,24.197,282.3362,7.78,533.43555,0,41,70,36.29,8079,39,31.5,50.207,31.592701,-8.024975
1631544524000.00,24.116,320.82788,8.87,533.43555,0,41,70,36.17,8077,39,31.5,50.209,31.592701,-8.024975
1631544525000.00,24.35,303.27222,8.38,533.43555,0,41,70,36.19,8076,39,31.5,50.211,31.592701,-8.024975
1631544526000.00,24.468,290.2023,8.01,533.43555,0,41,70,36.23,8075,39,31.5,50.213,31.592701,-8.024975
1631544527000.00,24.509,290.2023,8.01,533.43555,0,41,70,36.23,8075,39,31.5,50.216,31.592701,-8.024975
1631544528000.00,24.278,301.9914,8.34,533.43555,0,41,70,36.21,8074,39,31.5,50.219,31.592701,-8.024975
1631544529000.00,23.841,330.76758,9.16,533.43555,0,41,70,36.11,8074,39,31.5,50.222,31.592701,-8.024975
1631544530000.00,23.902,348.96402,9.68,533.43555,0,41,70,36.05,8073,39,31.5,50.224,31.592701,-8.024975
1631544531000.00,24.012,313.69522,8.68,533.43555,0,41,70,36.14,8071,39,31.5,50.229,31.592701,-8.024975
1631544532000.00,24.405,316.3236,8.76,533.43555,0,41,70,36.11,8071,39,31.5,50.232,31.592701,-8.024975
1631544533000.00,24.214,305.08173,8.43,533.43555,0,41,70,36.19,8069,39,31.5,50.234,31.592701,-8.024975
1631544534000.00,24.214,305.08173,8.43,533.43555,0,41,70,36.19,8069,39,31.5,50.234,31.592701,-8.024975
1631544535000.00,23.899,341.3168,9.46,533.43555,0,41,70,36.08,8068,39,31.5,50.238,31.592701,-8.024975
1631544536000.00,23.922,341.3168,9.46,533.43555,0,41,70,36.08,8068,39,31.5,50.24,31.592701,-8.024975
1631544537000.00,24.087,331.5752,9.19,533.43555,0,41,70,36.08,8065,39,31.5,50.243,31.592701,-8.024975
1631544538000.00,24.07,326.344,9.04,533.43555,0,41,68,36.1,8059,39,30.6,50.246,31.592701,-8.024975
1631544539000.00,24.116,329.6843,9.13,533.43555,0,41,68,36.11,8059,39,30.6,50.248,31.592701,-8.024975
1631544540000.00,24.006,321.0179,8.89,533.43555,0,41,68,36.11,8059,39,30.6,50.25,31.592701,-8.024975
1631544541000.00,21.596,-93.775,-2.5,533.43555,0,41,68,37.51,8058,39,30.6,50.254,31.592701,-8.024975
1631544542000.00,19.66,-84.7726,-2.26,533.43555,0,41,68,37.51,8058,39,30.6,50.256,31.592701,-8.024975
1631544543000.00,18.975,-83.64731,-2.23,533.43555,0,41,68,37.51,8058,39,30.6,50.258,31.592701,-8.024975
1631544544000.00,18.247,-81.396706,-2.17,533.43555,0,41,68,37.51,8057,39,30.6,50.259,31.592701,-8.024975
1631544545000.00,17.779,-76.8955,-2.05,533.43555,0,41,68,37.51,8057,39,30.6,50.261,31.592701,-8.024975
1631544546000.00,14.702,-67.268196,-1.79,533.43555,0,41,68,37.58,8057,39,30.6,50.263,31.592701,-8.024975
1631544547000.00,12.968,-128.8651,-3.43,533.43555,0,41,68,37.57,8058,39,30.6,50.265,31.592701,-8.024975
1631544548000.00,11.54,-54.346,-1.45,533.43555,0,41,68,37.48,8058,39,30.6,50.267,31.592701,-8.024975
1631544549000.00,11.54,-48.3234,-1.29,533.43555,0,41,68,37.46,8058,39,30.6,50.267,31.592701,-8.024975
1631544550000.00,10.593,-43.441998,-1.16,533.43555,0,41,68,37.45,8058,39,30.6,50.268,31.592701,-8.024975
1631544551000.00,10.142,-35.549,-0.95,533.43555,0,41,68,37.42,8057,39,30.6,50.269,31.592701,-8.024975
1631544552000.00,12.563,72.949104,1.97,533.43555,0,41,68,37.03,8057,39,30.6,50.271,31.592701,-8.024975
1631544553000.00,13.997,299.936,8.32,533.43555,0,41,68,36.05,8057,39,30.6,50.272,31.592701,-8.024975
1631544554000.00,15.152,403.5984,11.28,533.43555,0,41,68,35.78,8056,39,30.6,50.274,31.592701,-8.024975
1631544555000.00,15.618,309.2056,8.57,533.43555,0,41,68,36.08,8055,39,30.6,50.275,31.592701,-8.024975
1631544556000.00,15.499,453.055,12.55,533.43555,0,41,68,36.1,8054,39,30.6,50.276,31.592701,-8.024975
1631544557000.00,15.635,146.433,3.99,533.43555,0,41,68,36.7,8054,39,30.6,50.277,31.592701,-8.024975
1631544558000.00,16.031,312.9735,8.61,533.43555,0,41,68,36.35,8052,39,30.6,50.279,31.592701,-8.024975
1631544559000.00,16.464,352.9901,9.77,533.43555,0,41,68,36.13,8051,39,30.6,50.281,31.592701,-8.024975
1631544560000.00,16.129,241.5309,6.63,533.43555,0,41,68,36.43,8051,39,30.6,50.283,31.592701,-8.024975
1631544561000.00,16.745,216.81,5.94,533.43555,0,41,68,36.5,8051,39,30.6,50.284,31.592701,-8.024975
1631544562000.00,18.689,586.4934,16.41,533.43555,0,41,68,35.74,8050,39,30.6,50.286,31.592701,-8.024975
1631544563000.00,20.987,674.6914,19.31,533.43555,0,41,68,34.94,8048,39,30.6,50.288,31.592701,-8.024975
1631544564000.00,21.738,673.8816,19.32,533.43555,0,41,68,34.88,8047,39,30.6,50.289,31.592701,-8.024975
1631544565000.00,22.021,622.1492,17.72,533.43555,0,41,68,35.11,8044,39,30.6,50.291,31.592701,-8.024975
1631544566000.00,23.443,508.14813,14.31,533.43555,0,41,68,35.51,8043,39,30.6,50.294,31.592701,-8.024975
1631544567000.00,23.752,368.0262,10.26,533.43555,0,41,68,35.87,8042,39,30.6,50.296,31.592701,-8.024975
1631544568000.00,23.752,366.02478,10.19,533.43555,0,41,68,35.92,8041,39,30.6,50.296,31.592701,-8.024975
1631544569000.00,24.578,295.3798,8.18,533.43555,0,41,68,36.11,8040,39,30.6,50.302,31.592701,-8.024975
1631544570000.00,24.578,255.6224,7.04,533.43555,0,41,68,36.31,8030,39,30.6,50.302,31.592701,-8.024975
1631544571000.00,24.729,255.6224,7.04,533.43555,0,41,68,36.31,8030,39,30.6,50.307,31.592701,-8.024975
1631544572000.00,24.772,235.3786,6.47,533.43555,0,41,68,36.38,8027,39,30.6,50.311,31.592701,-8.024975
1631544573000.00,24.847,248.70241,6.84,533.43555,0,41,68,36.36,8026,39,30.6,50.313,31.592701,-8.024975
1631544574000.00,24.966,233.688,6.42,533.43555,0,41,68,36.4,8026,39,30.6,50.315,31.592701,-8.024975
1631544575000.00,25.15,220.8264,6.06,533.43555,0,41,68,36.44,8026,39,30.6,50.317,31.592701,-8.024975
1631544576000.00,25.465,196.1124,5.37,533.43555,0,41,68,36.52,8026,39,30.6,50.319,31.592701,-8.024975
1631544577000.00,24.954,172.56319,4.72,533.43555,0,41,68,36.56,8026,39,30.6,50.322,31.592701,-8.024975
1631544578000.00,25.228,213.8314,5.86,533.43555,0,41,68,36.49,8025,39,30.6,50.324,31.592701,-8.024975
1631544579000.00,25.078,218.21019,5.98,533.43555,0,41,68,36.49,8023,39,30.6,50.326,31.592701,-8.024975
1631544580000.00,25.046,215.5968,5.91,533.43555,0,41,68,36.48,8023,39,30.6,50.328,31.592701,-8.024975
1631544581000.00,25.015,221.6768,6.08,533.43555,0,41,68,36.46,8022,39,30.6,50.331,31.592701,-8.024975
1631544582000.00,24.957,221.6768,6.08,533.43555,0,41,68,36.46,8022,39,30.6,50.333,31.592701,-8.024975
1631544583000.00,24.986,222.64839,6.11,533.43555,0,41,68,36.44,8022,39,30.6,50.336,31.592701,-8.024975
1631544584000.00,25.104,232.48721,6.38,533.43555,0,41,68,36.44,8022,39,30.6,50.34,31.592701,-8.024975
1631544585000.00,25.188,232.6148,6.38,533.43555,0,41,68,36.46,8021,39,30.6,50.342,31.592701,-8.024975
1631544586000.00,25.283,196.84279,5.39,533.43555,0,41,68,36.52,8020,39,30.6,50.344,31.592701,-8.024975
1631544587000.00,25.257,194.4992,5.32,533.43555,0,41,68,36.56,8019,39,30.6,50.347,31.592701,-8.024975
1631544588000.00,25.289,194.4992,5.32,533.43555,0,41,68,36.56,8019,39,30.6,50.349,31.592701,-8.024975
1631544589000.00,25.26,190.216,5.2,533.43555,0,41,68,36.58,8018,39,30.6,50.351,31.592701,-8.024975
1631544590000.00,25.231,196.3272,5.37,533.43555,0,41,68,36.56,8018,39,30.6,50.353,31.592701,-8.024975
1631544591000.00,25.136,199.03398,5.45,533.43555,0,41,68,36.52,8018,39,30.6,50.355,31.592701,-8.024975
1631544592000.00,25.494,206.75978,5.66,533.43555,0,41,68,36.53,8017,39,30.6,50.357,31.592701,-8.024975
1631544593000.00,25.439,174.35881,4.76,533.43555,0,41,68,36.63,8017,39,30.6,50.359,31.592701,-8.024975
1631544594000.00,25.33,186.294,5.09,533.43555,0,41,68,36.6,8015,39,30.6,50.362,31.592701,-8.024975
1631544595000.00,25.33,191.41801,5.23,533.43555,0,41,68,36.6,8015,39,30.6,50.362,31.592701,-8.024975
1631544596000.00,25.491,177.607,4.85,533.43555,0,41,68,36.62,8014,39,30.6,50.367,31.592701,-8.024975
1631544597000.00,25.431,165.7484,4.52,533.43555,0,41,68,36.67,8014,39,30.6,50.369,31.592701,-8.024975
1631544598000.00,25.28,180.17041,4.92,533.43555,0,41,68,36.62,8014,39,30.6,50.371,31.592701,-8.024975
1631544599000.00,25.382,183,5,533.43555,0,41,68,36.6,8014,39,30.6,50.373,31.592701,-8.024975
1631544600000.00,25.266,181.5856,4.96,533.43555,0,41,68,36.61,8009,39,30.6,50.375,31.592701,-8.024975
1631544601000.00,25.09,189.85019,5.19,533.43555,0,41,68,36.58,8008,39,30.6,50.381,31.592701,-8.024975
1631544602000.00,25.009,196.3272,5.37,533.43555,0,41,68,36.56,8007,39,30.6,50.383,31.592701,-8.024975
1631544603000.00,25.13,225.0816,6.17,533.43555,0,41,68,36.48,8006,39,30.6,50.385,31.592701,-8.024975
1631544604000.00,25.101,209.2023,5.73,533.43555,0,41,68,36.51,8006,39,30.6,50.387,31.592701,-8.024975
1631544605000.00,25.15,209.2023,5.73,533.43555,0,41,68,36.51,8006,39,30.6,50.389,31.592701,-8.024975
1631544606000.00,25.243,203.52782,5.57,533.43555,0,41,68,36.54,8005,39,30.6,50.394,31.592701,-8.024975
1631544607000.00,25.243,203.52782,5.57,533.43555,0,41,68,36.54,8005,39,30.6,50.394,31.592701,-8.024975
1631544608000.00,25.205,202.5424,5.54,533.43555,0,41,68,36.56,8003,39,30.6,50.398,31.592701,-8.024975
1631544609000.00,25.038,198.3579,5.43,533.43555,0,41,68,36.53,8002,39,30.6,50.401,31.592701,-8.024975
1631544610000.00,24.994,214.62,5.88,533.43555,0,41,68,36.5,8002,39,30.6,50.404,31.592701,-8.024975
1631544611000.00,24.939,222.8317,6.11,533.43555,0,41,68,36.47,8002,39,30.6,50.406,31.592701,-8.024975
1631544612000.00,25.122,225.68741,6.19,533.43555,0,41,68,36.46,8001,39,30.6,50.408,31.592701,-8.024975
1631544613000.00,25.286,199.50839,5.46,533.43555,0,41,68,36.54,8001,39,30.6,50.41,31.592701,-8.024975
1631544614000.00,25.286,213.2184,5.84,533.43555,0,41,68,36.51,7999,39,30.6,50.41,31.592701,-8.024975
1631544615000.00,25.038,222.8928,6.11,533.43555,0,41,68,36.48,7998,39,30.6,50.417,31.592701,-8.024975
1631544616000.00,25.304,215.77411,5.91,533.43555,0,41,68,36.51,7998,39,30.6,50.42,31.592701,-8.024975
1631544617000.00,25.136,197.316,5.4,533.43555,0,41,68,36.54,7998,39,30.6,50.422,31.592701,-8.024975
1631544618000.00,25.165,203.4721,5.57,533.43555,0,41,68,36.53,7998,39,30.6,50.424,31.592701,-8.024975
1631544619000.00,25.304,203.4721,5.57,533.43555,0,41,68,36.53,7997,39,30.6,50.428,31.592701,-8.024975
1631544620000.00,25.304,203.4721,5.57,533.43555,0,41,68,36.53,7997,39,30.6,50.428,31.592701,-8.024975
1631544621000.00,25.148,195.3372,5.34,533.43555,0,41,68,36.58,7996,39,30.6,50.432,31.592701,-8.024975
1631544622000.00,25.315,198.1552,5.42,533.43555,0,41,68,36.56,7995,39,30.6,50.434,31.592701,-8.024975
1631544623000.00,25.425,190.0059,5.19,533.43555,0,41,68,36.61,7994,39,30.6,50.438,31.592701,-8.024975
1631544624000.00,25.425,190.0059,5.19,533.43555,0,41,68,36.61,7994,39,30.6,50.438,31.592701,-8.024975
1631544625000.00,25.425,190.0059,5.19,533.43555,0,41,68,36.61,7994,39,30.6,50.438,31.592701,-8.024975
1631544626000.00,25.301,190.0059,5.19,533.43555,0,41,68,36.61,7994,39,30.6,50.444,31.592701,-8.024975
1631544627000.00,25.226,201.756,5.52,533.43555,0,41,68,36.55,7990,39,30.6,50.447,31.592701,-8.024975
1631544628000.00,25.266,185.87718,5.08,533.43555,0,41,68,36.59,7990,39,30.6,50.449,31.592701,-8.024975
1631544629000.00,25.127,185.87718,5.08,533.43555,0,41,68,36.59,7990,39,30.6,50.451,31.592701,-8.024975
1631544630000.00,24.954,242.42401,6.66,533.43555,0,41,68,36.4,7988,39,30.6,50.457,31.592701,-8.024975
1631544631000.00,24.997,242.42401,6.66,533.43555,0,41,68,36.4,7988,39,30.6,50.459,31.592701,-8.024975
1631544632000.00,24.968,231.75839,6.36,533.43555,0,41,68,36.44,7986,39,30.6,50.462,31.592701,-8.024975
1631544633000.00,25.046,225.99,6.2,533.43555,0,41,68,36.45,7986,39,30.6,50.464,31.592701,-8.024975
1631544634000.00,25.067,226.176,6.2,533.43555,0,41,68,36.48,7986,39,30.6,50.468,31.592701,-8.024975
1631544635000.00,25.067,220.095,6.03,533.43555,0,41,68,36.5,7984,39,30.6,50.47,31.592701,-8.024975
1631544636000.00,25.223,206.7032,5.66,533.43555,0,41,68,36.52,7984,39,30.6,50.475,31.592701,-8.024975
1631544637000.00,25.035,207.3768,5.68,533.43555,0,41,68,36.51,7983,39,30.6,50.477,31.592701,-8.024975
1631544638000.00,24.942,214.56122,5.88,533.43555,0,41,68,36.49,7983,39,30.6,50.479,31.592701,-8.024975
1631544639000.00,25.009,224.6552,6.16,533.43555,0,41,68,36.47,7982,39,30.6,50.481,31.592701,-8.024975
1631544640000.00,25.211,217.96469,5.97,533.43555,0,41,68,36.51,7982,39,30.6,50.483,31.592701,-8.024975
1631544641000.00,25.211,217.96469,5.97,533.43555,0,41,68,36.51,7982,39,30.6,50.486,31.592701,-8.024975
1631544642000.00,25.168,196.95059,5.39,533.43555,0,41,68,36.54,7980,39,30.6,50.49,31.592701,-8.024975
1631544643000.00,25.269,195.5425,5.35,533.43555,0,41,68,36.55,7980,39,30.6,50.492,31.592701,-8.024975
1631544644000.00,25.228,201.4456,5.51,533.43555,0,41,68,36.56,7979,39,30.6,50.495,31.592701,-8.024975
1631544645000.00,25.243,195.489,5.35,533.43555,0,41,68,36.54,7979,39,30.6,50.496,31.592701,-8.024975
1631544646000.00,25.257,198.88641,5.44,533.43555,0,41,68,36.56,7978,39,30.6,50.5,31.592701,-8.024975
1631544647000.00,25.344,187.65541,5.13,533.43555,0,41,68,36.58,7978,39,30.6,50.502,31.592701,-8.024975
1631544648000.00,25.298,184.729,5.05,533.43555,0,41,68,36.58,7978,39,30.6,50.504,31.592701,-8.024975
1631544649000.00,25.223,184.729,5.05,533.43555,0,41,68,36.58,7978,39,30.6,50.505,31.592701,-8.024975
1631544650000.00,25.205,189.7983,5.19,533.43555,0,41,68,36.57,7976,39,30.6,50.509,31.592701,-8.024975
1631544651000.00,25.356,189.7983,5.19,533.43555,0,41,68,36.57,7976,39,30.6,50.511,31.592701,-8.024975
1631544652000.00,24.908,189.7983,5.19,533.43555,0,41,68,36.57,7976,39,30.6,50.516,31.592701,-8.024975
1631544653000.00,24.954,219.6698,6.02,533.43555,0,41,68,36.49,7967,39,30.6,50.519,31.592701,-8.024975
1631544654000.00,24.98,231.63121,6.36,533.43555,0,41,68,36.42,7967,39,30.6,50.521,31.592701,-8.024975
1631544655000.00,24.911,230.66519,6.33,533.43555,0,41,68,36.44,7966,39,30.6,50.523,31.592701,-8.024975
1631544656000.00,24.911,230.66519,6.33,533.43555,0,41,68,36.44,7966,39,30.6,50.523,31.592701,-8.024975
1631544657000.00,24.778,241.9935,6.65,533.43555,0,40,68,36.39,7965,39,30.6,50.529,31.592701,-8.024975
1631544658000.00,24.717,247.31601,6.8,533.43555,0,40,68,36.37,7964,39,30.6,50.532,31.592701,-8.024975
1631544659000.00,24.7,250.746,6.9,533.43555,0,40,68,36.34,7963,39,30.6,50.534,31.592701,-8.024975
1631544660000.00,24.601,274.7153,7.57,533.43555,0,40,68,36.29,7962,39,30.6,50.536,31.592701,-8.024975
1631544661000.00,25.075,274.7153,7.57,533.43555,0,40,68,36.29,7962,39,30.6,50.54,31.592701,-8.024975
1631544662000.00,24.815,215.055,5.9,533.43555,0,40,68,36.45,7961,39,30.6,50.542,31.592701,-8.024975
1631544663000.00,24.879,221.4336,6.08,533.43555,0,40,68,36.42,7960,39,30.6,50.544,31.592701,-8.024975
1631544664000.00,24.902,254.01659,6.99,533.43555,0,40,68,36.34,7959,39,30.6,50.548,31.592701,-8.024975
1631544665000.00,25.006,242.72131,6.67,533.43555,0,40,68,36.39,7958,39,30.6,50.55,31.592701,-8.024975
1631544666000.00,25.263,212.139,5.82,533.43555,0,40,68,36.45,7958,39,30.6,50.554,31.592701,-8.024975
1631544667000.00,25.309,200.0748,5.48,533.43555,0,40,68,36.51,7958,39,30.6,50.556,31.592701,-8.024975
1631544668000.00,25.304,197.68138,5.41,533.43555,0,40,68,36.54,7956,39,30.6,50.558,31.592701,-8.024975
1631544669000.00,25.463,194.1867,5.31,533.43555,0,40,68,36.57,7956,39,30.6,50.561,31.592701,-8.024975
1631544670000.00,25.463,174.26361,4.76,533.43555,0,40,68,36.61,7955,39,30.6,50.561,31.592701,-8.024975
1631544671000.00,25.598,169.5043,4.63,533.43555,0,40,68,36.61,7955,39,30.6,50.566,31.592701,-8.024975
1631544672000.00,25.598,150.34698,4.1,533.43555,0,40,68,36.67,7954,39,30.6,50.566,31.592701,-8.024975
1631544673000.00,25.486,161.6265,4.41,533.43555,0,40,68,36.65,7954,39,30.6,50.571,31.592701,-8.024975
1631544674000.00,25.572,164.5585,4.49,533.43555,0,40,68,36.65,7954,39,30.6,50.576,31.592701,-8.024975
1631544675000.00,25.361,183.05,5,533.43555,0,40,68,36.61,7953,39,30.6,50.577,31.592701,-8.024975
1631544676000.00,25.425,197.316,5.4,533.43555,0,40,68,36.54,7952,39,30.6,50.582,31.592701,-8.024975
1631544677000.00,25.046,187.136,5.12,533.43555,0,40,68,36.55,7952,39,30.6,50.584,31.592701,-8.024975
1631544678000.00,25.211,205.86,5.64,533.43555,0,40,68,36.5,7951,39,30.6,50.586,31.592701,-8.024975
1631544679000.00,24.714,200.9497,5.51,533.43555,0,40,68,36.47,7950,39,30.6,50.588,31.592701,-8.024975
1631544680000.00,24.899,247.74779,6.81,533.43555,0,40,68,36.38,7950,39,30.6,50.591,31.592701,-8.024975
1631544681000.00,25.012,230.53859,6.33,533.43555,0,40,68,36.42,7950,39,30.6,50.593,31.592701,-8.024975
1631544682000.00,24.98,222.345,6.1,533.43555,0,40,68,36.45,7949,39,30.6,50.595,31.592701,-8.024975
1631544683000.00,24.963,230.17441,6.32,533.43555,0,40,68,36.42,7948,39,30.6,50.597,31.592701,-8.024975
1631544684000.00,25.035,225.81122,6.19,533.43555,0,40,68,36.48,7948,39,30.6,50.603,31.592701,-8.024975
1631544685000.00,24.879,213.59702,5.86,533.43555,0,40,68,36.45,7947,39,30.6,50.604,31.592701,-8.024975
1631544686000.00,25.018,239.94191,6.59,533.43555,0,40,68,36.41,7946,39,30.6,50.606,31.592701,-8.024975
1631544687000.00,24.968,226.4166,6.21,533.43555,0,40,68,36.46,7946,39,30.6,50.61,31.592701,-8.024975
1631544688000.00,25.156,223.1352,6.12,533.43555,0,40,68,36.46,7946,39,30.6,50.612,31.592701,-8.024975
1631544689000.00,25.33,197.62729,5.41,533.43555,0,40,68,36.53,7944,39,30.6,50.614,31.592701,-8.024975
1631544690000.00,25.347,180.02281,4.92,533.43555,0,40,68,36.59,7944,39,30.6,50.616,31.592701,-8.024975
1631544691000.00,25.413,177.144,4.84,533.43555,0,40,68,36.6,7943,39,30.6,50.619,31.592701,-8.024975
1631544692000.00,25.145,163.36981,4.46,533.43555,0,40,68,36.63,7943,39,30.6,50.624,31.592701,-8.024975
1631544693000.00,25.572,195.96161,5.36,533.43555,0,40,68,36.56,7942,39,30.6,50.627,31.592701,-8.024975
1631544694000.00,25.572,193.19522,5.28,533.43555,0,40,68,36.59,7942,39,30.6,50.627,31.592701,-8.024975
1631544695000.00,25.298,183.9974,5.03,533.43555,0,40,68,36.58,7940,39,30.6,50.631,31.592701,-8.024975
1631544696000.00,24.919,193.815,5.31,533.43555,0,40,68,36.5,7940,39,30.6,50.636,31.592701,-8.024975
1631544697000.00,24.899,226.23029,6.21,533.43555,0,40,68,36.43,7939,39,30.6,50.638,31.592701,-8.024975
1631544698000.00,25.046,234.11629,6.43,533.43555,0,40,68,36.41,7939,39,30.6,50.64,31.592701,-8.024975
1631544699000.00,25.361,206.47679,5.66,533.43555,0,40,68,36.48,7938,39,30.6,50.644,31.592701,-8.024975
1631544700000.00,25.292,188.6496,5.16,533.43555,0,40,68,36.56,7938,39,30.6,50.646,31.592701,-8.024975
1631544701000.00,25.162,193.9743,5.31,533.43555,0,40,68,36.53,7937,39,30.6,50.648,31.592701,-8.024975
1631544702000.00,25.101,203.6142,5.58,533.43555,0,40,68,36.49,7937,39,30.6,50.65,31.592701,-8.024975
1631544703000.00,25.116,212.9264,5.84,533.43555,0,40,68,36.46,7936,39,30.15,50.652,31.592701,-8.024975
1631544704000.00,25.275,209.62479,5.74,533.43555,0,40,67,36.52,7934,39,30.15,50.655,31.592701,-8.024975
1631544705000.00,25.801,178.974,4.89,533.43555,0,40,67,36.6,7933,39,30.15,50.659,31.592701,-8.024975
1631544706000.00,25.801,174.6297,4.77,533.43555,0,40,67,36.61,7933,39,30.15,50.659,31.592701,-8.024975
1631544707000.00,25.422,175.77602,4.8,533.43555,0,40,67,36.62,7932,39,30.15,50.661,31.592701,-8.024975
1631544708000.00,25.445,175.77602,4.8,533.43555,0,40,67,36.62,7932,39,30.15,50.664,31.592701,-8.024975
1631544709000.00,25.055,199.3992,5.46,533.43555,0,40,67,36.52,7930,39,30.15,50.667,31.592701,-8.024975
1631544710000.00,24.966,214.8083,5.89,533.43555,0,40,67,36.47,7930,39,30.15,50.67,31.592701,-8.024975
1631544711000.00,25.032,216.937,5.95,533.43555,0,40,67,36.46,7930,39,30.15,50.672,31.592701,-8.024975
1631544712000.00,25.22,214.07889,5.87,533.43555,0,40,67,36.47,7930,39,30.15,50.674,31.592701,-8.024975
1631544713000.00,25.353,193.66202,5.3,533.43555,0,40,67,36.54,7929,39,30.15,50.679,31.592701,-8.024975
1631544714000.00,25.269,187.50151,5.13,533.43555,0,40,67,36.55,7928,39,30.15,50.681,31.592701,-8.024975
1631544715000.00,25.205,187.50151,5.13,533.43555,0,40,67,36.55,7928,39,30.15,50.685,31.592701,-8.024975
1631544716000.00,25.159,205.55132,5.63,533.43555,0,40,67,36.51,7926,39,30.15,50.687,31.592701,-8.024975
1631544717000.00,25.283,197.62729,5.41,533.43555,0,40,67,36.53,7926,39,30.15,50.688,31.592701,-8.024975
1631544718000.00,25.341,192.20041,5.26,533.43555,0,40,67,36.54,7926,39,30.15,50.69,31.592701,-8.024975
1631544719000.00,25.249,184.52701,5.05,533.43555,0,40,67,36.54,7926,39,30.15,50.692,31.592701,-8.024975
1631544720000.00,25.593,195.12361,5.34,533.43555,0,40,67,36.54,7925,39,30.15,50.697,31.592701,-8.024975
1631544721000.00,25.517,190.89539,5.22,533.43555,0,40,67,36.57,7925,39,30.15,50.7,31.592701,-8.024975
1631544722000.00,25.624,167.857,4.58,533.43555,0,40,67,36.65,7923,39,30.15,50.702,31.592701,-8.024975
